ID	X	Y	landcover
1928	66.5625	40.5625	17
1929	66.6875	40.5625	17
1930	66.8125	40.5625	17
1931	66.9375	40.5625	16
1932	67.0625	40.5625	16
1933	67.1875	40.5625	16
1934	67.3125	40.5625	17
1935	67.4375	40.5625	25
1936	67.5625	40.5625	25
1937	67.6875	40.5625	16
1938	67.8125	40.5625	17
1939	67.9375	40.5625	9
1940	68.0625	40.5625	9
1941	68.1875	40.5625	9
1942	68.3125	40.5625	9
1943	68.4375	40.5625	9
1944	68.5625	40.5625	17
1945	68.6875	40.5625	17
1946	68.8125	40.5625	17
1947	68.9375	40.5625	17
1948	69.0625	40.5625	17
1949	69.1875	40.5625	9
1950	69.3125	40.5625	9
1951	69.4375	40.5625	16
1952	69.5625	40.5625	16
1953	69.6875	40.5625	16
1954	69.8125	40.5625	16
1955	69.9375	40.5625	16
1956	70.0625	40.5625	16
1957	70.1875	40.5625	16
1958	70.3125	40.5625	20
1959	70.4375	40.5625	9
1960	70.5625	40.5625	9
1961	70.6875	40.5625	17
1962	70.8125	40.5625	17
1963	70.9375	40.5625	17
1964	71.0625	40.5625	17
1965	71.1875	40.5625	17
1966	71.3125	40.5625	17
1967	71.4375	40.5625	17
1968	71.5625	40.5625	17
1969	71.6875	40.5625	17
1970	71.8125	40.5625	17
1971	71.9375	40.5625	17
1972	72.0625	40.5625	17
1973	72.1875	40.5625	9
1974	72.3125	40.5625	17
1975	72.4375	40.5625	17
1976	72.5625	40.5625	17
1977	72.6875	40.5625	17
1978	72.8125	40.5625	17
1979	72.9375	40.5625	17
1980	73.0625	40.5625	17
1981	73.1875	40.5625	17
1982	73.3125	40.5625	17
1983	73.4375	40.5625	17
1984	73.5625	40.5625	17
1985	73.6875	40.5625	17
1986	73.8125	40.5625	17
1987	73.9375	40.5625	17
1988	74.0625	40.5625	17
1989	74.1875	40.5625	17
1990	74.3125	40.5625	17
1991	74.4375	40.5625	17
1992	74.5625	40.5625	24
1993	74.6875	40.5625	24
1994	74.8125	40.5625	17
1995	74.9375	40.5625	17
1996	75.0625	40.5625	17
1997	75.1875	40.5625	17
1998	66.5625	40.4375	17
1999	66.6875	40.4375	17
2000	66.8125	40.4375	17
2001	66.9375	40.4375	17
2002	67.0625	40.4375	17
2003	67.1875	40.4375	16
2004	67.3125	40.4375	16
2005	67.4375	40.4375	16
2006	67.5625	40.4375	16
2007	67.6875	40.4375	17
2008	67.8125	40.4375	9
2009	67.9375	40.4375	9
2010	68.0625	40.4375	9
2011	68.1875	40.4375	9
2012	68.3125	40.4375	9
2013	68.4375	40.4375	9
2014	68.5625	40.4375	9
2015	68.6875	40.4375	17
2016	68.8125	40.4375	17
2017	68.9375	40.4375	17
2018	69.0625	40.4375	17
2019	69.1875	40.4375	17
2020	69.3125	40.4375	9
2021	69.4375	40.4375	16
2022	69.5625	40.4375	16
2023	69.6875	40.4375	16
2024	69.8125	40.4375	16
2025	69.9375	40.4375	16
2026	70.0625	40.4375	17
2027	70.1875	40.4375	20
2028	70.3125	40.4375	20
2029	70.4375	40.4375	9
2030	70.5625	40.4375	17
2031	70.6875	40.4375	17
2032	70.8125	40.4375	17
2033	70.9375	40.4375	17
2034	71.0625	40.4375	17
2035	71.1875	40.4375	17
2036	71.3125	40.4375	17
2037	71.4375	40.4375	9
2038	71.5625	40.4375	9
2039	71.6875	40.4375	16
2040	71.8125	40.4375	17
2041	71.9375	40.4375	17
2042	72.0625	40.4375	16
2043	72.1875	40.4375	16
2044	72.3125	40.4375	17
2045	72.4375	40.4375	17
2046	72.5625	40.4375	17
2047	72.6875	40.4375	17
2048	72.8125	40.4375	17
2049	72.9375	40.4375	17
2050	73.0625	40.4375	17
2051	73.1875	40.4375	17
2052	73.3125	40.4375	17
2053	73.4375	40.4375	17
2054	73.5625	40.4375	17
2055	73.6875	40.4375	17
2056	73.8125	40.4375	17
2057	73.9375	40.4375	17
2058	74.0625	40.4375	17
2059	74.1875	40.4375	17
2060	74.3125	40.4375	17
2061	74.4375	40.4375	17
2062	74.5625	40.4375	17
2063	74.6875	40.4375	17
2064	74.8125	40.4375	17
2065	74.9375	40.4375	20
2066	75.0625	40.4375	24
2067	75.1875	40.4375	24
2068	67.0625	40.3125	17
2069	67.1875	40.3125	17
2070	67.3125	40.3125	17
2071	67.4375	40.3125	17
2072	67.5625	40.3125	16
2073	67.6875	40.3125	17
2074	67.8125	40.3125	9
2075	67.9375	40.3125	9
2076	68.0625	40.3125	9
2077	68.1875	40.3125	9
2078	68.3125	40.3125	9
2079	68.4375	40.3125	9
2080	68.5625	40.3125	9
2081	68.6875	40.3125	9
2082	68.8125	40.3125	17
2083	68.9375	40.3125	17
2084	69.0625	40.3125	17
2085	69.1875	40.3125	17
2086	69.3125	40.3125	9
2087	69.4375	40.3125	16
2088	69.5625	40.3125	16
2089	69.6875	40.3125	16
2090	69.8125	40.3125	9
2091	69.9375	40.3125	25
2092	70.0625	40.3125	25
2093	70.1875	40.3125	25
2094	70.3125	40.3125	9
2095	70.4375	40.3125	9
2096	70.5625	40.3125	16
2097	70.6875	40.3125	16
2098	70.8125	40.3125	16
2099	70.9375	40.3125	16
2100	71.0625	40.3125	16
2101	71.1875	40.3125	16
2102	71.3125	40.3125	16
2103	71.4375	40.3125	16
2104	71.5625	40.3125	16
2105	71.6875	40.3125	16
2106	71.8125	40.3125	9
2107	71.9375	40.3125	16
2108	72.0625	40.3125	16
2109	72.1875	40.3125	17
2110	72.3125	40.3125	17
2111	72.4375	40.3125	17
2112	72.5625	40.3125	17
2113	72.6875	40.3125	17
2114	72.8125	40.3125	17
2115	72.9375	40.3125	17
2116	73.0625	40.3125	17
2117	73.1875	40.3125	17
2118	73.3125	40.3125	17
2119	73.4375	40.3125	17
2120	73.5625	40.3125	17
2121	73.6875	40.3125	17
2122	73.8125	40.3125	17
2123	73.9375	40.3125	17
2124	74.0625	40.3125	17
2125	74.1875	40.3125	17
2126	74.3125	40.3125	17
2127	74.4375	40.3125	17
2128	74.5625	40.3125	17
2129	74.6875	40.3125	17
2130	74.8125	40.3125	24
2131	74.9375	40.3125	17
2132	67.4375	40.1875	16
2133	67.5625	40.1875	17
2134	67.6875	40.1875	17
2135	67.8125	40.1875	9
2136	67.9375	40.1875	9
2137	68.0625	40.1875	9
2138	68.1875	40.1875	9
2139	68.3125	40.1875	9
2140	68.4375	40.1875	9
2141	68.5625	40.1875	9
2142	68.6875	40.1875	9
2143	68.8125	40.1875	9
2144	68.9375	40.1875	9
2145	69.0625	40.1875	9
2146	69.1875	40.1875	9
2147	69.3125	40.1875	9
2148	69.4375	40.1875	9
2149	69.5625	40.1875	9
2150	69.6875	40.1875	9
2151	69.8125	40.1875	9
2152	69.9375	40.1875	16
2153	70.0625	40.1875	16
2154	70.1875	40.1875	16
2155	70.3125	40.1875	16
2156	70.4375	40.1875	16
2157	70.5625	40.1875	16
2158	70.6875	40.1875	16
2159	70.8125	40.1875	16
2160	70.9375	40.1875	16
2161	71.0625	40.1875	16
2162	71.1875	40.1875	16
2163	71.3125	40.1875	16
2164	71.4375	40.1875	16
2165	71.5625	40.1875	16
2166	71.6875	40.1875	16
2167	71.8125	40.1875	16
2168	71.9375	40.1875	17
2169	72.0625	40.1875	17
2170	72.1875	40.1875	17
2171	72.3125	40.1875	17
2172	72.4375	40.1875	14
2173	72.5625	40.1875	17
2174	72.6875	40.1875	17
2175	72.8125	40.1875	17
2176	72.9375	40.1875	17
2177	73.0625	40.1875	17
2178	73.1875	40.1875	17
2179	73.3125	40.1875	17
2180	73.4375	40.1875	17
2181	73.5625	40.1875	17
2182	73.6875	40.1875	17
2183	73.8125	40.1875	17
2184	73.9375	40.1875	17
2185	74.0625	40.1875	17
2186	74.1875	40.1875	17
2187	74.3125	40.1875	17
2188	74.4375	40.1875	17
2189	74.5625	40.1875	17
2190	67.3125	40.0625	9
2191	67.4375	40.0625	9
2192	67.5625	40.0625	9
2193	67.6875	40.0625	17
2194	67.8125	40.0625	17
2195	67.9375	40.0625	9
2196	68.0625	40.0625	9
2197	68.1875	40.0625	9
2198	68.3125	40.0625	9
2199	68.4375	40.0625	9
2200	68.5625	40.0625	9
2201	68.6875	40.0625	9
2202	68.8125	40.0625	9
2203	68.9375	40.0625	9
2204	69.0625	40.0625	9
2205	69.1875	40.0625	9
2206	69.3125	40.0625	9
2207	69.4375	40.0625	9
2208	69.5625	40.0625	17
2209	69.6875	40.0625	17
2210	69.8125	40.0625	16
2211	69.9375	40.0625	17
2212	70.0625	40.0625	17
2213	70.1875	40.0625	17
2214	70.3125	40.0625	16
2215	70.4375	40.0625	16
2216	70.5625	40.0625	16
2217	70.6875	40.0625	16
2218	70.8125	40.0625	16
2219	70.9375	40.0625	16
2220	71.0625	40.0625	17
2221	71.1875	40.0625	17
2222	71.3125	40.0625	17
2223	71.4375	40.0625	17
2224	71.5625	40.0625	17
2225	71.6875	40.0625	17
2226	71.8125	40.0625	17
2227	71.9375	40.0625	17
2228	72.0625	40.0625	17
2229	72.1875	40.0625	17
2230	72.3125	40.0625	17
2231	72.4375	40.0625	14
2232	72.5625	40.0625	14
2233	72.6875	40.0625	17
2234	72.8125	40.0625	17
2235	72.9375	40.0625	17
2236	73.0625	40.0625	17
2237	73.1875	40.0625	17
2238	73.3125	40.0625	17
2239	73.4375	40.0625	17
2240	73.5625	40.0625	17
2241	73.6875	40.0625	17
2242	73.8125	40.0625	17
2243	73.9375	40.0625	24
2244	74.0625	40.0625	24
2245	74.1875	40.0625	24
2246	74.3125	40.0625	17
2247	74.4375	40.0625	20
2248	67.3125	39.9375	17
2249	67.4375	39.9375	9
2250	67.5625	39.9375	9
2251	67.6875	39.9375	9
2252	67.8125	39.9375	17
2253	67.9375	39.9375	17
2254	68.0625	39.9375	17
2255	68.1875	39.9375	17
2256	68.3125	39.9375	17
2257	68.4375	39.9375	9
2258	68.5625	39.9375	17
2259	68.6875	39.9375	17
2260	68.8125	39.9375	9
2261	68.9375	39.9375	9
2262	69.0625	39.9375	9
2263	69.1875	39.9375	17
2264	69.3125	39.9375	17
2265	69.4375	39.9375	17
2266	69.5625	39.9375	17
2267	69.6875	39.9375	17
2268	69.8125	39.9375	17
2269	69.9375	39.9375	17
2270	70.0625	39.9375	17
2271	70.1875	39.9375	17
2272	70.3125	39.9375	16
2273	70.4375	39.9375	16
2274	70.5625	39.9375	17
2275	70.6875	39.9375	17
2276	70.8125	39.9375	17
2277	70.9375	39.9375	17
2278	71.0625	39.9375	17
2279	71.1875	39.9375	17
2280	71.3125	39.9375	17
2281	71.4375	39.9375	17
2282	71.5625	39.9375	17
2283	71.6875	39.9375	17
2284	71.8125	39.9375	17
2285	71.9375	39.9375	17
2286	72.0625	39.9375	17
2287	72.1875	39.9375	17
2288	72.3125	39.9375	17
2289	72.4375	39.9375	24
2290	72.5625	39.9375	24
2291	72.6875	39.9375	24
2292	72.8125	39.9375	17
2293	72.9375	39.9375	17
2294	73.0625	39.9375	17
2295	73.1875	39.9375	17
2296	73.3125	39.9375	17
2297	73.4375	39.9375	17
2298	73.5625	39.9375	17
2299	73.6875	39.9375	17
2300	67.4375	39.8125	9
2301	67.5625	39.8125	9
2302	67.6875	39.8125	9
2303	67.8125	39.8125	17
2304	67.9375	39.8125	17
2305	68.0625	39.8125	17
2306	68.1875	39.8125	17
2307	68.3125	39.8125	17
2308	68.4375	39.8125	17
2309	68.5625	39.8125	17
2310	68.6875	39.8125	17
2311	68.8125	39.8125	17
2312	68.9375	39.8125	17
2313	69.0625	39.8125	17
2314	69.1875	39.8125	17
2315	69.3125	39.8125	17
2316	69.4375	39.8125	17
2317	69.5625	39.8125	17
2318	69.6875	39.8125	17
2319	69.8125	39.8125	17
2320	69.9375	39.8125	17
2321	70.0625	39.8125	17
2322	70.1875	39.8125	17
2323	70.3125	39.8125	17
2324	70.4375	39.8125	17
2325	70.5625	39.8125	17
2326	70.6875	39.8125	17
2327	70.8125	39.8125	17
2328	70.9375	39.8125	17
2329	71.0625	39.8125	17
2330	71.1875	39.8125	17
2331	71.3125	39.8125	17
2332	71.4375	39.8125	17
2333	71.5625	39.8125	17
2334	71.6875	39.8125	24
2335	71.8125	39.8125	24
2336	71.9375	39.8125	17
2337	72.0625	39.8125	17
2338	72.1875	39.8125	17
2339	72.3125	39.8125	24
2340	72.4375	39.8125	24
2341	72.5625	39.8125	24
2342	72.6875	39.8125	24
2343	72.8125	39.8125	24
2344	72.9375	39.8125	17
2345	73.0625	39.8125	17
2346	73.1875	39.8125	17
2347	73.3125	39.8125	17
2348	73.4375	39.8125	17
2349	73.5625	39.8125	17
2350	67.6875	39.6875	17
2351	67.8125	39.6875	17
2352	67.9375	39.6875	17
2353	68.0625	39.6875	17
2354	68.1875	39.6875	17
2355	68.3125	39.6875	17
2356	68.4375	39.6875	17
2357	68.5625	39.6875	17
2358	68.6875	39.6875	17
2359	68.8125	39.6875	17
2360	68.9375	39.6875	17
2361	69.0625	39.6875	17
2362	69.1875	39.6875	17
2363	69.3125	39.6875	17
2364	69.4375	39.6875	17
2365	69.5625	39.6875	17
2366	69.6875	39.6875	17
2367	69.8125	39.6875	17
2368	69.9375	39.6875	17
2369	70.0625	39.6875	17
2370	70.1875	39.6875	17
2371	70.3125	39.6875	17
2372	70.4375	39.6875	17
2373	70.5625	39.6875	24
2374	70.6875	39.6875	17
2375	70.8125	39.6875	17
2376	70.9375	39.6875	17
2377	71.0625	39.6875	17
2378	71.1875	39.6875	17
2379	71.3125	39.6875	24
2380	71.4375	39.6875	24
2381	71.5625	39.6875	24
2382	71.6875	39.6875	24
2383	71.8125	39.6875	24
2384	71.9375	39.6875	17
2385	72.0625	39.6875	17
2386	72.1875	39.6875	17
2387	72.3125	39.6875	20
2388	72.4375	39.6875	17
2389	67.9375	39.5625	17
2390	68.0625	39.5625	17
2391	68.1875	39.5625	17
2392	68.3125	39.5625	17
2393	68.4375	39.5625	17
2394	68.5625	39.5625	17
2395	68.6875	39.5625	17
2396	68.8125	39.5625	17
2397	68.9375	39.5625	17
2398	69.0625	39.5625	17
2399	69.1875	39.5625	17
2400	69.3125	39.5625	17
2401	69.4375	39.5625	24
2402	69.5625	39.5625	24
2403	69.6875	39.5625	24
2404	69.8125	39.5625	24
2405	69.9375	39.5625	24
2406	70.0625	39.5625	24
2407	70.1875	39.5625	24
2408	70.3125	39.5625	24
2409	70.4375	39.5625	24
2410	70.5625	39.5625	24
2411	70.6875	39.5625	24
2412	70.8125	39.5625	24
2413	70.9375	39.5625	17
2414	71.0625	39.5625	17
2415	71.1875	39.5625	24
2416	71.3125	39.5625	24
2417	71.4375	39.5625	24
2418	71.5625	39.5625	24
2419	68.8125	39.4375	17
2420	68.9375	39.4375	17
2421	69.0625	39.4375	17
2422	69.1875	39.4375	17
2423	70.6875	39.4375	24
2424	70.8125	39.4375	24
2425	70.9375	39.4375	24
2426	71.0625	39.4375	24
