ID	X	Y	dem
1883	70.1875	40.6875	1521
1884	70.3125	40.6875	1085
1885	70.4375	40.6875	785
1886	70.5625	40.6875	514
1887	70.6875	40.6875	406
1888	70.8125	40.6875	369
1889	70.9375	40.6875	372
1890	71.0625	40.6875	377
1891	71.1875	40.6875	376
1892	71.3125	40.6875	379
1893	71.4375	40.6875	390
1894	71.5625	40.6875	399
1895	71.6875	40.6875	411
1896	71.8125	40.6875	423
1897	71.9375	40.6875	433
1898	72.0625	40.6875	451
1899	72.1875	40.6875	473
1900	72.3125	40.6875	563
1901	72.4375	40.6875	638
1902	72.5625	40.6875	662
1903	72.6875	40.6875	731
1904	72.8125	40.6875	767
1905	72.9375	40.6875	819
1906	73.0625	40.6875	956
1907	73.1875	40.6875	1028
1908	73.3125	40.6875	1405
1909	73.4375	40.6875	1210
1910	73.5625	40.6875	1532
1911	73.6875	40.6875	1929
1912	73.8125	40.6875	2310
1913	73.9375	40.6875	2814
1914	74.0625	40.6875	3059
1915	74.1875	40.6875	2951
1916	74.3125	40.6875	3438
1917	74.4375	40.6875	3685
1918	74.5625	40.6875	3329
1919	74.6875	40.6875	3189
1920	74.8125	40.6875	3066
1921	74.9375	40.6875	3151
1922	75.0625	40.6875	3409
1923	75.1875	40.6875	3777
1924	75.3125	40.6875	3586
1925	66.0625	40.5625	713
1926	66.3125	40.5625	930
1927	66.4375	40.5625	1100
1928	66.5625	40.5625	1479
1929	66.6875	40.5625	1181
1930	66.8125	40.5625	859
1931	66.9375	40.5625	537
1932	67.0625	40.5625	360
1933	67.1875	40.5625	302
1934	67.3125	40.5625	276
1935	67.4375	40.5625	254
1936	67.5625	40.5625	228
1937	67.6875	40.5625	248
1938	67.8125	40.5625	256
1939	67.9375	40.5625	264
1940	68.0625	40.5625	267
1941	68.1875	40.5625	268
1942	68.3125	40.5625	267
1943	68.4375	40.5625	261
1944	68.5625	40.5625	258
1945	68.6875	40.5625	266
1946	68.8125	40.5625	269
1947	68.9375	40.5625	272
1948	69.0625	40.5625	264
1949	69.1875	40.5625	293
1950	69.3125	40.5625	349
1951	69.4375	40.5625	776
1952	69.5625	40.5625	1182
1953	69.6875	40.5625	1289
1954	69.8125	40.5625	1646
1955	69.9375	40.5625	1432
1956	70.0625	40.5625	1248
1957	70.1875	40.5625	797
1958	70.3125	40.5625	536
1959	70.4375	40.5625	450
1960	70.5625	40.5625	374
1961	70.6875	40.5625	363
1962	70.8125	40.5625	382
1963	70.9375	40.5625	401
1964	71.0625	40.5625	407
1965	71.1875	40.5625	397
1966	71.3125	40.5625	390
1967	71.4375	40.5625	403
1968	71.5625	40.5625	423
1969	71.6875	40.5625	443
1970	71.8125	40.5625	455
1971	71.9375	40.5625	457
1972	72.0625	40.5625	476
1973	72.1875	40.5625	551
1974	72.3125	40.5625	581
1975	72.4375	40.5625	648
1976	72.5625	40.5625	852
1977	72.6875	40.5625	932
1978	72.8125	40.5625	955
1979	72.9375	40.5625	1083
1980	73.0625	40.5625	1269
1981	73.1875	40.5625	1489
1982	73.3125	40.5625	2013
1983	73.4375	40.5625	1903
1984	73.5625	40.5625	1687
1985	73.6875	40.5625	1818
1986	73.8125	40.5625	2244
1987	73.9375	40.5625	2665
1988	74.0625	40.5625	2822
1989	74.1875	40.5625	3139
1990	74.3125	40.5625	3361
1991	74.4375	40.5625	3563
1992	74.5625	40.5625	3900
1993	74.6875	40.5625	3958
1994	74.8125	40.5625	3730
1995	74.9375	40.5625	3578
1996	75.0625	40.5625	3611
1997	75.1875	40.5625	3601
1998	66.5625	40.4375	1377
1999	66.6875	40.4375	1497
2000	66.8125	40.4375	1354
2001	66.9375	40.4375	1284
2002	67.0625	40.4375	814
2003	67.1875	40.4375	502
2004	67.3125	40.4375	461
2005	67.4375	40.4375	393
2006	67.5625	40.4375	314
2007	67.6875	40.4375	264
2008	67.8125	40.4375	266
2009	67.9375	40.4375	274
2010	68.0625	40.4375	280
2011	68.1875	40.4375	279
2012	68.3125	40.4375	278
2013	68.4375	40.4375	273
2014	68.5625	40.4375	265
2015	68.6875	40.4375	265
2016	68.8125	40.4375	274
2017	68.9375	40.4375	281
2018	69.0625	40.4375	276
2019	69.1875	40.4375	277
2020	69.3125	40.4375	321
2021	69.4375	40.4375	485
2022	69.5625	40.4375	752
2023	69.6875	40.4375	718
2024	69.8125	40.4375	875
2025	69.9375	40.4375	864
2026	70.0625	40.4375	764
2027	70.1875	40.4375	534
2028	70.3125	40.4375	403
2029	70.4375	40.4375	362
2030	70.5625	40.4375	390
2031	70.6875	40.4375	393
2032	70.8125	40.4375	419
2033	70.9375	40.4375	490
2034	71.0625	40.4375	507
2035	71.1875	40.4375	442
2036	71.3125	40.4375	417
2037	71.4375	40.4375	430
2038	71.5625	40.4375	452
2039	71.6875	40.4375	510
2040	71.8125	40.4375	548
2041	71.9375	40.4375	592
2042	72.0625	40.4375	636
2043	72.1875	40.4375	701
2044	72.3125	40.4375	844
2045	72.4375	40.4375	982
2046	72.5625	40.4375	1021
2047	72.6875	40.4375	1150
2048	72.8125	40.4375	1274
2049	72.9375	40.4375	1475
2050	73.0625	40.4375	1708
2051	73.1875	40.4375	1764
2052	73.3125	40.4375	1885
2053	73.4375	40.4375	2214
2054	73.5625	40.4375	2259
2055	73.6875	40.4375	2377
2056	73.8125	40.4375	2674
2057	73.9375	40.4375	3020
2058	74.0625	40.4375	2513
2059	74.1875	40.4375	2501
2060	74.3125	40.4375	2984
2061	74.4375	40.4375	3474
2062	74.5625	40.4375	3651
2063	74.6875	40.4375	3675
2064	74.8125	40.4375	3798
2065	74.9375	40.4375	3734
2066	75.0625	40.4375	3950
2067	75.1875	40.4375	3859
2068	67.0625	40.3125	974
2069	67.1875	40.3125	1117
2070	67.3125	40.3125	1155
2071	67.4375	40.3125	776
2072	67.5625	40.3125	399
2073	67.6875	40.3125	303
2074	67.8125	40.3125	297
2075	67.9375	40.3125	303
2076	68.0625	40.3125	300
2077	68.1875	40.3125	298
2078	68.3125	40.3125	294
2079	68.4375	40.3125	294
2080	68.5625	40.3125	289
2081	68.6875	40.3125	291
2082	68.8125	40.3125	289
2083	68.9375	40.3125	303
2084	69.0625	40.3125	294
2085	69.1875	40.3125	280
2086	69.3125	40.3125	329
2087	69.4375	40.3125	661
2088	69.5625	40.3125	717
2089	69.6875	40.3125	430
2090	69.8125	40.3125	392
2091	69.9375	40.3125	415
2092	70.0625	40.3125	374
2093	70.1875	40.3125	323
2094	70.3125	40.3125	336
2095	70.4375	40.3125	422
2096	70.5625	40.3125	576
2097	70.6875	40.3125	632
2098	70.8125	40.3125	622
2099	70.9375	40.3125	722
2100	71.0625	40.3125	712
2101	71.1875	40.3125	598
2102	71.3125	40.3125	550
2103	71.4375	40.3125	570
2104	71.5625	40.3125	642
2105	71.6875	40.3125	679
2106	71.8125	40.3125	670
2107	71.9375	40.3125	755
2108	72.0625	40.3125	888
2109	72.1875	40.3125	1037
2110	72.3125	40.3125	1229
2111	72.4375	40.3125	1387
2112	72.5625	40.3125	1357
2113	72.6875	40.3125	1375
2114	72.8125	40.3125	1645
2115	72.9375	40.3125	1585
2116	73.0625	40.3125	1899
2117	73.1875	40.3125	2082
2118	73.3125	40.3125	2144
2119	73.4375	40.3125	1812
2120	73.5625	40.3125	2091
2121	73.6875	40.3125	2696
2122	73.8125	40.3125	3316
2123	73.9375	40.3125	3249
2124	74.0625	40.3125	2989
2125	74.1875	40.3125	2510
2126	74.3125	40.3125	2431
2127	74.4375	40.3125	2773
2128	74.5625	40.3125	3222
2129	74.6875	40.3125	3759
2130	74.8125	40.3125	3927
2131	74.9375	40.3125	3824
2132	67.4375	40.1875	993
2133	67.5625	40.1875	732
2134	67.6875	40.1875	441
2135	67.8125	40.1875	338
2136	67.9375	40.1875	333
2137	68.0625	40.1875	335
2138	68.1875	40.1875	346
2139	68.3125	40.1875	351
2140	68.4375	40.1875	352
2141	68.5625	40.1875	354
2142	68.6875	40.1875	361
2143	68.8125	40.1875	386
2144	68.9375	40.1875	418
2145	69.0625	40.1875	428
2146	69.1875	40.1875	385
2147	69.3125	40.1875	369
2148	69.4375	40.1875	365
2149	69.5625	40.1875	413
2150	69.6875	40.1875	481
2151	69.8125	40.1875	475
2152	69.9375	40.1875	567
2153	70.0625	40.1875	673
2154	70.1875	40.1875	664
2155	70.3125	40.1875	920
2156	70.4375	40.1875	937
2157	70.5625	40.1875	855
2158	70.6875	40.1875	921
2159	70.8125	40.1875	858
2160	70.9375	40.1875	942
2161	71.0625	40.1875	967
2162	71.1875	40.1875	1028
2163	71.3125	40.1875	1039
2164	71.4375	40.1875	1008
2165	71.5625	40.1875	942
2166	71.6875	40.1875	924
2167	71.8125	40.1875	972
2168	71.9375	40.1875	1158
2169	72.0625	40.1875	1250
2170	72.1875	40.1875	1509
2171	72.3125	40.1875	1885
2172	72.4375	40.1875	2168
2173	72.5625	40.1875	2063
2174	72.6875	40.1875	1924
2175	72.8125	40.1875	2108
2176	72.9375	40.1875	2328
2177	73.0625	40.1875	2765
2178	73.1875	40.1875	2614
2179	73.3125	40.1875	2726
2180	73.4375	40.1875	2334
2181	73.5625	40.1875	2384
2182	73.6875	40.1875	2814
2183	73.8125	40.1875	3488
2184	73.9375	40.1875	3791
2185	74.0625	40.1875	3480
2186	74.1875	40.1875	3361
2187	74.3125	40.1875	3080
2188	74.4375	40.1875	3379
2189	74.5625	40.1875	3466
2190	67.3125	40.0625	769
2191	67.4375	40.0625	699
2192	67.5625	40.0625	622
2193	67.6875	40.0625	646
2194	67.8125	40.0625	506
2195	67.9375	40.0625	377
2196	68.0625	40.0625	379
2197	68.1875	40.0625	405
2198	68.3125	40.0625	441
2199	68.4375	40.0625	455
2200	68.5625	40.0625	472
2201	68.6875	40.0625	536
2202	68.8125	40.0625	601
2203	68.9375	40.0625	651
2204	69.0625	40.0625	680
2205	69.1875	40.0625	657
2206	69.3125	40.0625	654
2207	69.4375	40.0625	707
2208	69.5625	40.0625	763
2209	69.6875	40.0625	867
2210	69.8125	40.0625	983
2211	69.9375	40.0625	1154
2212	70.0625	40.0625	1356
2213	70.1875	40.0625	1530
2214	70.3125	40.0625	1663
2215	70.4375	40.0625	1432
2216	70.5625	40.0625	1132
2217	70.6875	40.0625	1082
2218	70.8125	40.0625	1056
2219	70.9375	40.0625	1259
2220	71.0625	40.0625	1289
2221	71.1875	40.0625	1612
2222	71.3125	40.0625	2033
2223	71.4375	40.0625	2157
2224	71.5625	40.0625	1915
2225	71.6875	40.0625	1485
2226	71.8125	40.0625	1691
2227	71.9375	40.0625	1920
2228	72.0625	40.0625	1691
2229	72.1875	40.0625	2293
2230	72.3125	40.0625	2808
2231	72.4375	40.0625	2784
2232	72.5625	40.0625	2863
2233	72.6875	40.0625	3440
2234	72.8125	40.0625	3359
2235	72.9375	40.0625	2492
2236	73.0625	40.0625	3065
2237	73.1875	40.0625	3317
2238	73.3125	40.0625	3274
2239	73.4375	40.0625	2924
2240	73.5625	40.0625	2578
2241	73.6875	40.0625	3342
2242	73.8125	40.0625	3800
2243	73.9375	40.0625	3987
2244	74.0625	40.0625	3905
2245	74.1875	40.0625	3685
2246	74.3125	40.0625	3473
2247	74.4375	40.0625	3589
2248	67.3125	39.9375	1101
2249	67.4375	39.9375	792
2250	67.5625	39.9375	690
2251	67.6875	39.9375	866
2252	67.8125	39.9375	1017
2253	67.9375	39.9375	765
2254	68.0625	39.9375	648
2255	68.1875	39.9375	591
2256	68.3125	39.9375	674
2257	68.4375	39.9375	710
2258	68.5625	39.9375	718
2259	68.6875	39.9375	839
2260	68.8125	39.9375	909
2261	68.9375	39.9375	908
2262	69.0625	39.9375	973
2263	69.1875	39.9375	1029
2264	69.3125	39.9375	1056
2265	69.4375	39.9375	1141
2266	69.5625	39.9375	1291
2267	69.6875	39.9375	1570
2268	69.8125	39.9375	1375
2269	69.9375	39.9375	1503
2270	70.0625	39.9375	1897
2271	70.1875	39.9375	1937
2272	70.3125	39.9375	1696
2273	70.4375	39.9375	1552
2274	70.5625	39.9375	1499
2275	70.6875	39.9375	1788
2276	70.8125	39.9375	1748
2277	70.9375	39.9375	1629
2278	71.0625	39.9375	1416
2279	71.1875	39.9375	1550
2280	71.3125	39.9375	2071
2281	71.4375	39.9375	2410
2282	71.5625	39.9375	2760
2283	71.6875	39.9375	2574
2284	71.8125	39.9375	2490
2285	71.9375	39.9375	2960
2286	72.0625	39.9375	2489
2287	72.1875	39.9375	2658
2288	72.3125	39.9375	3385
2289	72.4375	39.9375	3954
2290	72.5625	39.9375	4020
2291	72.6875	39.9375	3854
2292	72.8125	39.9375	3240
2293	72.9375	39.9375	2949
2294	73.0625	39.9375	3065
2295	73.1875	39.9375	3718
2296	73.3125	39.9375	3328
2297	73.4375	39.9375	2706
2298	73.5625	39.9375	3267
2299	73.6875	39.9375	3864
2300	67.4375	39.8125	818
2301	67.5625	39.8125	852
2302	67.6875	39.8125	940
2303	67.8125	39.8125	1181
2304	67.9375	39.8125	1546
2305	68.0625	39.8125	1601
2306	68.1875	39.8125	1252
2307	68.3125	39.8125	1029
2308	68.4375	39.8125	1167
2309	68.5625	39.8125	1386
2310	68.6875	39.8125	1362
2311	68.8125	39.8125	1319
2312	68.9375	39.8125	1282
2313	69.0625	39.8125	1311
2314	69.1875	39.8125	1381
2315	69.3125	39.8125	1393
2316	69.4375	39.8125	1473
2317	69.5625	39.8125	1655
2318	69.6875	39.8125	1759
2319	69.8125	39.8125	1769
2320	69.9375	39.8125	1646
2321	70.0625	39.8125	1698
2322	70.1875	39.8125	2531
2323	70.3125	39.8125	2618
2324	70.4375	39.8125	2297
2325	70.5625	39.8125	2012
2326	70.6875	39.8125	2223
2327	70.8125	39.8125	2854
2328	70.9375	39.8125	2554
2329	71.0625	39.8125	2101
2330	71.1875	39.8125	2745
2331	71.3125	39.8125	3492
2332	71.4375	39.8125	3543
2333	71.5625	39.8125	3371
2334	71.6875	39.8125	3952
2335	71.8125	39.8125	4063
2336	71.9375	39.8125	3677
2337	72.0625	39.8125	2906
2338	72.1875	39.8125	3392
2339	72.3125	39.8125	3984
2340	72.4375	39.8125	4063
2341	72.5625	39.8125	4174
2342	72.6875	39.8125	4117
2343	72.8125	39.8125	4103
2344	72.9375	39.8125	3895
2345	73.0625	39.8125	3856
2346	73.1875	39.8125	3432
2347	73.3125	39.8125	3184
2348	73.4375	39.8125	3435
2349	73.5625	39.8125	3853
2350	67.6875	39.6875	1857
2351	67.8125	39.6875	1991
2352	67.9375	39.6875	1679
2353	68.0625	39.6875	1622
2354	68.1875	39.6875	1898
2355	68.3125	39.6875	1985
2356	68.4375	39.6875	1779
2357	68.5625	39.6875	2313
2358	68.6875	39.6875	2196
2359	68.8125	39.6875	1993
2360	68.9375	39.6875	1944
2361	69.0625	39.6875	1965
2362	69.1875	39.6875	2103
2363	69.3125	39.6875	1985
2364	69.4375	39.6875	2405
2365	69.5625	39.6875	2632
2366	69.6875	39.6875	2931
2367	69.8125	39.6875	2977
2368	69.9375	39.6875	2872
2369	70.0625	39.6875	2962
2370	70.1875	39.6875	3436
2371	70.3125	39.6875	2898
2372	70.4375	39.6875	3277
2373	70.5625	39.6875	3796
2374	70.6875	39.6875	3521
2375	70.8125	39.6875	3168
2376	70.9375	39.6875	2391
2377	71.0625	39.6875	3164
2378	71.1875	39.6875	3455
2379	71.3125	39.6875	3618
2380	71.4375	39.6875	4003
2381	71.5625	39.6875	4140
2382	71.6875	39.6875	4010
2383	71.8125	39.6875	3858
2384	71.9375	39.6875	3781
2385	72.0625	39.6875	3820
2386	72.1875	39.6875	3652
2387	72.3125	39.6875	3680
2388	72.4375	39.6875	3506
2389	67.9375	39.5625	2077
2390	68.0625	39.5625	2359
2391	68.1875	39.5625	2576
2392	68.3125	39.5625	2732
2393	68.4375	39.5625	2740
2394	68.5625	39.5625	3099
2395	68.6875	39.5625	2974
2396	68.8125	39.5625	3127
2397	68.9375	39.5625	3024
2398	69.0625	39.5625	2841
2399	69.1875	39.5625	3050
2400	69.3125	39.5625	3266
2401	69.4375	39.5625	3412
2402	69.5625	39.5625	3614
2403	69.6875	39.5625	3893
2404	69.8125	39.5625	3705
2405	69.9375	39.5625	3965
2406	70.0625	39.5625	3914
2407	70.1875	39.5625	4084
2408	70.3125	39.5625	4006
2409	70.4375	39.5625	4159
2410	70.5625	39.5625	4197
2411	70.6875	39.5625	3941
2412	70.8125	39.5625	3377
2413	70.9375	39.5625	3279
2414	71.0625	39.5625	3333
2415	71.1875	39.5625	3741
2416	71.3125	39.5625	4007
2417	71.4375	39.5625	3948
2418	71.5625	39.5625	3908
2419	68.8125	39.4375	2945
2420	68.9375	39.4375	2822
2421	69.0625	39.4375	2832
2422	69.1875	39.4375	2772
2423	70.6875	39.4375	3511
2424	70.8125	39.4375	3744
2425	70.9375	39.4375	3788
2426	71.0625	39.4375	3853
